TABLE CRVTime  123660-123660
#  123660 cid 303
# channel,timeOffset
 1391,  23.325
 1392,   0.000
 1393,  23.325
 1394,   0.000
 1395,  23.325
 1396,   0.000
 1397,  23.325
 1398,   0.000
 1399,  23.325
 1400,   0.000
 1401,  23.325
 1402,   0.000
 1403,  23.325
 1404,   0.000
 1405,  23.325
 1406,   0.000
 1407,  23.325
 1408,   0.000
 1409,  22.423
 1410,   0.000
 1411,  22.423
 1412,   0.000
 1413,  22.423
 1414,   0.000
 1415,  22.423
 1416,   0.000
 1417,  22.423
 1418,   0.000
 1419,  22.423
 1420,   0.000
 1421,  22.423
 1422,   0.000
 1423,  22.423
 1424,   0.000
 1425,  22.423
 1426,   0.000
 1427,  22.423
 1428,   0.000
 1429,  22.423
 1430,   0.000
 1431,  22.423
 1432,   0.000
 1433,  22.423
 1434,   0.000
 1435,  22.423
 1436,   0.000
 1437,  22.423
 1438,   0.000
 1439,  22.423
 1440,   0.000
 1441,  22.660
 1442,   0.000
 1443,  22.660
 1444,   0.000
 1445,  22.660
 1446,   0.000
 1447,  22.660
 1448,   0.000
 1449,  22.660
 1450,   0.000
 1451,  22.660
 1452,   0.000
 1453,  22.660
 1454,   0.000
 1455,  22.660
 1456,   0.000
 1457,  22.660
 1458,   0.000
 1459,  22.660
 1460,   0.000
 1461,  22.660
 1462,   0.000
 1463,  22.660
 1464,   0.000
 1465,  22.660
 1466,   0.000
 1467,  22.660
 1468,   0.000
 1469,  22.660
 1470,   0.000
 1471,  22.660
 1472,   0.000
 1473,  21.229
 1474,   0.000
 1475,  21.229
 1476,   0.000
 1477,  21.229
 1478,   0.000
 1479,  21.229
 1480,   0.000
 1481,  21.229
 1482,   0.000
 1483,  21.229
 1484,   0.000
 1485,  21.229
 1486,   0.000
 1487,  21.229
 1488,   0.000
 1489,  21.229
 1490,   0.000
 1491,  21.229
 1492,   0.000
 1493,  21.229
 1494,   0.000
 1495,  21.229
 1496,   0.000
 1497,  21.229
 1498,   0.000
 1499,  21.229
 1500,   0.000
 1501,  21.229
 1502,   0.000
 1503,  21.229
 1504,   0.000
 1505,  20.926
 1506,   0.000
 1507,  20.926
 1508,   0.000
 1509,  20.926
 1510,   0.000
 1511,  20.926
 1512,   0.000
 1513,  20.926
 1514,   0.000
 1515,  20.926
 1516,   0.000
 1517,  20.926
 1518,   0.000
 1519,  20.926
 1520,   0.000
 1521,  20.926
 1522,   0.000
 1523,  20.926
 1524,   0.000
 1525,  20.926
 1526,   0.000
 1527,  20.926
 1528,   0.000
 1529,  20.926
 1530,   0.000
 1531,  20.926
 1532,   0.000
 1533,  20.926
 1534,   0.000
 1535,  20.926
 1536, 121.158
 1537,  33.167
 1538, 121.158
 1539,  33.167
 1540, 121.158
 1541,  33.167
 1542, 121.158
 1543,  33.167
 1544, 121.158
 1545,  33.167
 1546, 121.158
 1547,  33.167
 1548, 121.158
 1549,  33.167
 1550, 121.158
 1551,  33.167
 1552, 121.158
 1553,  33.167
 1554, 121.158
 1555,  33.167
 1556, 121.158
 1557,  33.167
 1558, 121.158
 1559,  33.167
 1560, 121.158
 1561,  33.167
 1562, 121.158
 1563,  33.167
 1564, 121.158
 1565,  33.167
 1566, 121.158
 1567,  33.167
 1568, 121.131
 1569,  35.256
 1570, 121.131
 1571,  35.256
 1572, 121.131
 1573,  35.256
 1574, 121.131
 1575,  35.256
 1576, 121.131
 1577,  35.256
 1578, 121.131
 1579,  35.256
 1580, 121.131
 1581,  35.256
 1582, 121.131
 1583,  35.256
 1584, 121.131
 1585,  35.256
 1586, 121.131
 1587,  35.256
 1588, 121.131
 1589,  35.256
 1590, 121.131
 1591,  35.256
 1592, 121.131
 1593,  35.256
 1594, 121.131
 1595,  35.256
 1596, 121.131
 1597,  35.256
 1598, 121.131
 1599,  35.256
 1600, 121.912
 1601,  34.958
 1602, 121.912
 1603,  34.958
 1604, 121.912
 1605,  34.958
 1606, 121.912
 1607,  34.958
 1608, 121.912
 1609,  34.958
 1610, 121.912
 1611,  34.958
 1612, 121.912
